,0,1,2
0,16267484346051.586,218682904247.83752,1274007476344.6055
1,17280192303069.197,167033728659.58337,986575442519.6466
2,16873970354645.094,180504227161.8192,1019376453332.1417
3,17242931226001.96,168208907388.3042,996324210243.7969
4,18562286196246.105,153975159610.17102,947818016525.2942
5,17225191603663.93,164707004437.1809,1012560395958.84
6,17400535349116.064,161365319258.21118,992238939144.9963
7,17334010134003.71,162886542799.75964,996763443420.7859
8,16951344192860.125,176348165177.68823,1008273461241.8821
9,16479327373209.783,199321484041.01086,1037940623559.3213
10,16540030774982.916,195030027447.833,1048527198475.379
11,18731434056864.746,153618144808.15515,926778066653.7241
12,18979101182804.75,142161459397.4735,942333625486.945
13,18689042693398.78,157286708427.57007,921137637787.1506
14,16724064603847.594,201331533165.97937,989629063902.7931
15,17397586698954.688,160462969751.42224,1001277563681.5105
16,16614805541982.518,199602535675.77026,1002889631001.1431
17,16549934499572.094,195365407691.70862,1042029144672.3125
18,18538252227743.633,146871107328.03748,1024221819018.7808
19,16753586117750.27,183176848928.15405,1049669317156.871
20,18902639957839.867,145008892665.6576,931918792395.1713
21,18296187291067.703,149753838263.28723,1038742297173.0887
22,17253759868951.764,164063912648.37915,1009295177492.638
23,18748105689984.055,149026702245.23096,935287995572.5243
24,16817596912707.389,179611172199.84937,1027352000777.7434
25,16409317008043.314,201725761767.33728,1360622022286.4956
26,17220207751178.951,169605998179.87744,992177889388.5842
27,18539456842874.434,154140186094.2621,954875000829.437
28,15967797491070.209,247904331567.82996,1456154037050.6309
29,18490657665102.926,148249995098.6184,1024599870704.4602
30,16873237300123.574,177977116115.5775,1028752770409.0288
31,16228534381436.283,218723666429.66858,1258113591447.0586
32,18276504380454.94,150196852067.7611,1039868677110.2155
33,17263527605223.44,162704428939.60522,1013224589268.75
34,16312547112638.775,214473084947.40295,1287300560785.5784
35,16222840771171.688,218254081957.7406,1277924980342.829
36,18318107011949.15,162377245970.0116,958869350171.0261
37,16188146839759.246,227316829959.49463,1220239745534.4946
38,17192346018683.227,165592021808.69763,1008864536037.8379
39,16309696268074.865,214504894835.12097,1284917928472.0103
40,17228778344730.277,169868768141.9751,989159652940.6674
41,17349548317788.027,160427785249.42566,1003247934056.6892
42,16225686040491.643,217833716713.55005,1290077860206.6104
43,18106524880267.62,156970142648.2146,1052114847509.8302
44,17210852903808.361,180630317599.8568,968616257912.9097
45,16255890333670.518,216683915448.80933,1275462708279.4932
46,16834121401927.916,179203023504.60132,1030022533531.7153
47,16640682141726.078,192926809936.08667,1043978140058.0251
48,18767258161250.848,146515887520.7943,941929755976.4425
49,18721384003050.383,156700051252.9397,925048211392.8688
50,18748789003153.39,148872022740.60486,932435418269.3866
51,18489711290167.42,155539607213.81946,951693757310.8396
52,18760793349266.195,146747409505.88025,942309097229.4497
53,17037126941801.47,171349879959.86243,1012693321244.9609
54,17062148235781.068,168316683183.32532,1033921367132.994
55,17154887998819.87,167223359165.1261,1004355598771.8744
56,18388814519147.168,169774881167.61755,896627968500.9625
57,15845449690043.082,253424332779.29333,1483088870005.163
58,18874544121436.59,148229659099.57678,925019355968.2855
59,17272614539078.396,165932619127.23193,1003667526206.24
60,17293759466539.207,166417162533.10474,982389639953.6652
61,15876470373635.605,251378207278.04114,1480742527451.505
62,16935083936835.994,172007572616.98328,1027006061928.7129
63,17219474890372.11,169598336435.08386,1002863375120.4675
64,18813405994265.152,149392037848.1399,921175951060.3105
65,16631988358744.838,197011952072.88953,1005761837640.7388
66,17002109799955.324,171520966842.1084,1024992718996.0232
67,18302303978047.64,154772512157.67517,1025778241100.4082
68,18768206137915.574,146497774363.87268,928276576628.6929
69,18672851174887.19,156703167842.63147,925907048782.0223
70,18924154103053.06,146730608953.70044,919375709694.1045
71,16623984769911.387,193217873341.33765,1039995161739.2883
72,17261740835040.045,176764986907.39868,971467717546.9604
73,18742784159296.04,147867873127.90234,936289215981.0634
74,17313688876126.213,166242875581.4093,988670087270.922
75,16223439046561.441,218057658608.51,1292827632966.8037
76,16574995906403.629,200538683559.8673,998739326627.2557
77,18206462219576.344,151652509333.0963,1039556995802.4049
78,16315874612958.23,214184571247.0857,1281933237348.5708
79,16777768134532.041,188279853505.08423,982754552027.0178
80,16549904101532.236,198205740531.09668,1032308114570.204
81,18926972321693.69,144411310140.55408,930080472956.9298
82,16604391229849.328,197188752415.94568,1015238853232.3242
83,16598748813209.336,194944515033.02515,1032732159801.3966
84,16270604156134.334,216952680807.41223,1264575165867.119
85,18115368946946.89,155898064476.5194,1060966881631.0042
86,16514604154201.95,196871719238.2677,1044219385500.7273
87,18547998702761.324,154519254072.86914,943824456110.6362
88,15980396827033.795,236468344518.75977,1360345660396.2996
89,17303761564936.834,165984744478.49878,992313860001.3108
90,17285100864774.555,158174381349.60608,1054881874955.5547
91,18302489293514.113,163964291147.0664,949290931085.5808
92,18590913453942.88,159714367969.61572,927497703043.9127
93,16962423258113.338,167705541442.74243,1039110489383.8219
94,17322625478810.332,169045386089.72998,970845436926.0342
95,16861682665057.79,178642595468.90845,1027469407905.9803
96,17162669092318.703,172505277231.94568,993388721924.3091
97,17320108495856.475,165746904619.56885,997793803143.2739
98,17418411826132.053,162762989641.8058,970962932830.592
99,19487105273127.582,141232050928.0166,943347299393.3872
100,17325980959652.602,162138181544.99207,1010735045777.1248
101,16588968454514.443,200057179212.3219,991522416711.8116
102,15954397621195.06,248050170695.67566,1441347411147.5005
103,18201056395608.703,162745571573.9547,963743112984.9347
104,16651515168500.264,192688842674.42603,1045235946869.1322
105,17348710315836.725,161992992771.75427,987478448982.413
106,18836472607914.695,148997300795.7799,920575529155.4396
107,18316434236283.473,171930318386.33447,909107406295.9601
108,16577831769923.602,197500617126.48267,1028323257838.3143
109,16615212640927.725,198427906101.26172,999743350626.5055
110,16168819305648.168,222421467660.44702,1278164939949.6196
111,18211603535725.66,156659817142.07373,974976812920.9697
112,18716805826060.332,156942856734.14124,924756296993.0535
113,16247932941274.729,218422154149.50378,1274172639322.9197
114,17039772279338.766,170699690125.1848,1015517206734.7676
115,16647085533498.637,189735602531.3307,1059310429847.1632
116,18309934338271.95,154793858760.29346,1020759315158.4316
117,16228107943959.15,217695855965.98828,1296039034455.3018
118,16365091558268.428,214254710948.64185,1231726081662.4297
119,16631753560746.164,195544189553.4895,1027916582863.5374
120,16320251463655.71,217641585037.03064,1213903766340.5015
121,16305654367480.781,217383350221.78687,1244760336240.558
122,17055232857927.133,168507329447.5453,1032762460079.458
123,16322313729800.604,217077098096.83923,1222295978780.6719
124,16235420124093.354,222749602319.9005,1253173407990.9568
125,17232940775209.93,167613594245.41235,1001988474516.4375
126,16811864879551.725,179515984009.60083,1033749888402.1187
