,0,1,2
0,16964870816896.762,64223216405.4375,908208876670.2593
1,14244754808901.342,173688300181.45532,782386732579.9523
2,16973490769224.363,99300877758.59424,730056407770.4923
3,16490512120022.096,145481843761.11694,643959404575.3616
4,17957676948359.223,64474820225.539795,797492982224.7433
5,16752881771257.248,100981539172.84363,739185085567.6609
6,14352139168518.086,171095734548.51428,784062293681.2102
7,16954146988376.092,65446055074.25647,903580453192.8146
8,15355602362622.945,138282677031.3634,730504206570.5005
9,15981834638147.004,110927137933.72632,754040315062.4998
10,18210407997349.496,81407879511.65576,685640445904.9379
11,16933755924426.594,64977024561.82654,904409137843.3324
12,15538753387508.902,162728002012.74976,680503151393.8445
13,17452112396351.783,79954075106.68762,752307269230.0059
14,15193326659243.795,124452013500.96545,810731720541.8828
15,18396151739879.324,78655189026.46301,691525697869.739
16,16458369058673.477,87985172823.65747,789172334144.8623
17,17247909467310.715,124756670496.44946,645576970384.6849
18,16568885572214.725,82013442726.09448,796323271361.5968
19,15584535407350.318,129197602179.48572,734246487254.1932
20,17410229084904.182,118909490353.18835,653721876618.572
21,18743239565940.793,64763060146.81421,695221836357.2737
22,17479727840973.955,110547488472.10754,672236955151.8453
23,15309053464663.576,120052216533.3153,810978271681.1432
24,16428893937241.047,88982835811.72546,781827458642.275
25,17636746450943.863,63542054180.48071,875079830666.8647
26,16860009540440.855,68666833673.048584,901868315912.1337
27,14984271288307.92,132021966200.25989,801666518204.6844
28,16579838985885.395,134046274649.60828,669659731454.6652
29,18210875091967.84,64527005750.34436,762141053367.7783
30,16595429459139.098,81652060651.00073,787046850274.1077
31,15760038186651.652,124624537248.66089,717483390814.3944
32,15085010454250.586,128666656873.73193,794344015398.7927
33,14340176066917.666,170733163190.01355,784230175237.853
34,16209156046482.61,144801512785.71484,670013644531.8488
35,17527420913276.621,94535806572.43994,698561254827.8247
36,16463548930803.48,88035661657.82849,788824868207.6213
37,14887697722579.04,138301162465.0885,789345003185.4741
38,16576865413973.066,109433760627.59485,730160070965.4645
39,15724367143835.67,121627169688.09192,744963383528.6947
40,18237288187905.887,75942828353.98303,705212664686.3384
41,14329604196267.375,171319497770.761,783642314921.9409
42,14944743836335.85,160220459480.92383,712211057817.6226
43,16251217769591.53,99708818628.70325,778962433659.7603
44,18394317377055.613,80471533084.92566,677889816899.0795
45,14559089060628.885,164475868814.82312,746004174869.2134
46,16529886780136.084,144038907487.55603,637939621166.7429
47,16118321450344.11,150810254411.20667,655583253851.6863
48,16666474217068.803,101246479255.13611,737065369043.6694
49,16476938183443.404,125095271183.92957,699555824781.4169
50,14604484480986.209,157430737290.3534,790174336730.9252
51,15645147088139.314,113568019378.18005,805307692179.7745
52,15081421370017.2,155021786665.49097,705230666309.6648
53,18182647710537.555,88990511858.16125,668355272410.1193
