,0,1,2
0,33982218450726.887,17727397838.7594,386148629973.8081
1,24901548978518.812,22366833322.89026,422779488955.47095
2,24901550555259.8,22317079815.373657,422855231305.18066
3,34243766826841.29,19758684634.16504,373388252733.4149
4,24901549135890.188,22354324261.502197,422793333888.92554
5,24901550658406.33,22212637255.729248,422814474595.9103
6,33982215512851.62,17822568664.329712,386114822222.5503
7,19963097595351.89,37416498278.905396,418264475497.42773
8,14965259201520.979,68170665627.14465,455242552819.7997
9,24901551463274.92,22149335247.701538,422913694489.82227
10,15016120768675.877,67734117150.878784,455186072426.98145
11,24984067839277.85,21735696777.76306,423120394373.34985
12,17009713866971.441,60369259166.71326,422993964504.5404
13,12461867536382.158,88612895845.46484,510866392696.54956
14,33816820363539.465,19311623249.469116,383773488520.2031
15,24901614869874.438,22364410322.056763,422782170714.2583
16,20015027422326.49,26255834262.68628,447842339187.50146
17,34197287453666.332,20035010023.394287,373357431939.2551
18,24907726207097.83,21904806082.971558,423100759167.99976
19,13927746339002.242,59441222516.83374,473346439237.05176
20,30687924413401.605,20702849636.316772,386198265187.58545
21,29748468080796.188,23275261003.990356,381747396930.2688
22,19996849589186.145,36145827787.18567,419305619652.3981
23,25359087569253.223,29607953494.005493,395391064554.3218
24,22207189837899.855,26383771978.98889,411488949856.8003
25,20811337895716.45,62010879131.6449,390798909952.4337
26,14259321610200.912,69227318640.90735,463552646752.4861
27,14969258182328.818,68151525359.96765,455240766968.7335
28,15055097276861.273,67736894996.36316,454955806341.25476
29,33982216124644.48,17766412491.908325,386125164765.5421
30,33820986849123.652,19116390423.944702,383861848949.57056
31,22488237908527.39,24737858240.56726,430705524364.95996
32,12461868757542.734,88491816728.06116,510905911394.1582
33,30250980275859.99,27760475589.34326,374726867243.7219
34,33987199540963.086,17625193636.95349,386251718945.6824
35,13927757634963.752,58966512511.03052,473415714295.2239
36,13905424949495.59,60702897031.96057,473360909322.57153
37,17009715992780.635,60243062195.40344,423103228865.6056
38,29143403281702.168,44186218142.40503,366959958370.6647
39,33278736239721.78,54745970045.18982,346960948059.0039
40,20579988616938.363,53389525354.36792,402351508589.0093
41,25279421581586.195,25256074762.795288,402676418880.05493
42,18030295646745.2,53068713309.65784,417969635295.3804
43,17331034067184.145,29424814823.135864,449076386515.0139
44,18235413328358.418,52322820397.37781,418337151454.4946
45,13946688494377.281,58372329217.4906,473637630340.1682
46,16652053347375.885,62093784245.901,420110173150.56824
47,25145987983553.395,43742766062.852905,390878626192.0249
48,30252966105196.465,27670198709.635376,374776550494.8208
49,14965260484888.822,68081807623.32361,455278957203.38245
50,30687645096620.703,20714416193.97339,386184522990.08887
51,38001260760084.375,19130468520.91101,365848318341.43335
52,30729225066151.02,20547300098.829712,386502334639.9375
53,14850698401916.27,57102308251.056274,471227851955.33496
54,24901533142191.004,22367387259.871216,422778383495.36646
55,20011738139784.652,55946974910.26062,400193622504.7639
56,20811339109902.523,61900391279.0824,390920745087.5464
