,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,2.948460759113537e-11,12175.98427676233,5.095205478913128e-08,101549.99615117746,1951.5074535998137,54503.27812870376,2.982883759805788e-08,37038.46814632323,59172.12213769908,93227.16390751401,62475.89340875415,105426.48994877681,69906.93608660155,4594.183776498784,73340.44502447762,8.19823123194616e-12,88690.7272768415,9737.767697957323,7.0311427539536925e-12,110757.81989606292,22.397651905351864,557091704.0233077,536238142.72288454,2.2379022599234255e-10,7008.489458163247,399134890.1553107,216611202.44910645,1.755589759247067e-05,4.0972548354383887e-05,988255052.1641831,8.085174483439161e-06,1.7988252383774576e-05,1.1259122897454738e-10,8.156954946840299e-05,425858806.1278801,9.720768225328506e-09,220676721.70298025,3.5193802339536097e-09,7.792437242785407e-07
1,1.002712771670776e-11,13.258137166253533,1.518853425505284e-08,53205.90517707786,46379.30738358044,34687.447277348816,8.130567686853084e-08,96.41431243462739,56100.983075903205,84200.40788448643,54523.5711934293,104480.82728348044,48901.96846780404,517.5977875575309,28658.49048482964,7.254951355427066e-12,92172.68579354066,0.25993294122993404,7.031261407794846e-12,99636.97552926952,0.10999338145075654,557091693.9412807,653711985.0074791,6.685017395647876e-11,19.32391272963031,300776398.5901832,197510550.15456647,1.5791060504944262e-06,1.9791115684373492e-05,988255035.2887125,6.885531100805591e-06,1.779180502790934e-05,1.0595557173451835e-10,1.7904889297050466e-08,425858806.1277852,9.675685110445783e-09,220676721.60026127,3.471951779092005e-09,6.113717213126058e-07
2,2.947398734175569e-11,12158.416965655979,1.165136700910521e-07,58631.23405146542,29935.957243862045,61851.12490777664,6.781390216060221e-08,1267.368233876184,65765.84400141054,91824.30760349412,57413.39183626243,105683.83419901707,47904.287771983676,9363.51367564356,35344.43544082121,8.234192665214828e-12,88978.18626441227,7202.427763029069,7.035936477703741e-12,90784.82225364412,0.022889694151774442,557091704.0054809,605044325.444778,2.2379076548188273e-10,47935902.97655945,300856858.93481046,198154996.10684967,1.7447147690533337e-05,0.005855231088161047,988255049.7990004,5.942664800394402e-05,3.251201738717405e-06,1.1270096688213936e-10,1.7415293829997654e-08,425858506.62665504,9.722034689613893e-09,220676694.42468077,3.520584842799438e-09,7.79243902525791e-07
3,1.7166737327367745e-12,11021.335238587886,1.1702371799127222e-07,68262.65220732665,34204.066188541976,31541.27193929693,2.8351846874901875e-08,10242.032009437056,41929.57678840436,83829.333448495,62358.26307374356,105567.58477499531,70801.42043083716,9786.946437098552,66319.30970141402,7.172403833391571e-12,91744.85710187802,2554.218829588108,7.020872391029803e-12,82637.4283887984,24.764407652195153,557091703.5397924,536236831.998367,7.903689407663815e-11,43186436.78574392,368194268.0133257,204222229.3971038,1.748450892625682e-05,0.00016255908582764802,988429995.8796207,8.226362011240934e-06,1.7971886216286456e-05,1.1176509564364548e-10,1.971949722938651e-06,425835356.6293414,9.720768395769152e-09,220676703.2420977,8.98356465592153e-11,3.1708185224986633e-09
4,9.468300457444125e-12,11709.061060591983,7.039583173472888e-08,53255.259776342384,42802.23247599527,31099.20644598765,3.893218967880786e-10,39152.525266582044,41218.45176191257,91542.73737049196,56750.73867220228,105551.2477547209,68311.28354734305,125.36610647060729,62110.338368245546,7.190221589761826e-12,88538.5364700884,430.79942677205963,7.031058247271655e-12,71401.44109877833,0.18863350035726079,557091693.9762443,605055926.7470584,2.2136733317019664e-10,39718633.77035457,303919062.4543668,204117853.5528974,5.478818287949947e-07,3.578730033136418e-05,988255538.7225605,9.277401149295655e-06,3.090761481969622e-06,1.1266135876203221e-10,3.00216120179472e-07,425038146.13473284,9.723627557930504e-09,220676698.29258254,3.519508480426763e-09,7.792433456638512e-07
5,2.4156440663877605e-12,2335.695786651158,1.141018500988941e-07,61493.25304158181,8985.76943135522,37847.93595704831,6.273843419855154e-09,7825.730115451249,46610.961325239405,83608.63881125722,58121.972577848195,105587.52323425106,56485.31061928712,1405.8116441626044,41864.174876462304,7.193307253532791e-12,87776.94105174617,127.64669992914435,7.031153353466794e-12,94287.64042517777,22.383728581160028,557091704.1803925,536238142.72288454,2.2305377398804863e-10,7005.566327873637,399134890.1553107,216611202.43278497,5.971473901359612e-06,0.003624463340168526,988255054.9430884,7.86677488262441e-06,2.4866699955389653e-07,1.088618382695337e-10,1.790666309013912e-08,425858806.1278801,9.472699991448662e-09,220676721.71693453,3.5303848298511664e-09,4.474508055313255e-07
6,2.811417600890385e-11,12158.416965655979,4.355451050270859e-09,58631.23405146542,29935.957243862045,47786.054647808145,9.237554966240356e-08,1267.368233876184,65765.84400141054,91824.30760349412,57252.91156533635,105424.804743978,47904.287771983676,1473.5034329305827,35344.43544082121,8.234192665214828e-12,88978.18626441227,2479.019990805841,6.924192281023234e-12,90784.82225364412,0.022889694151774442,557091696.7490934,605044325.444778,2.2380964217874175e-10,47935902.97655945,300856858.93481046,198154996.10684967,1.2144400082634527e-06,0.0057608586451269195,988254992.9135774,6.025300441926558e-05,2.9680261298965484e-06,1.086021068835127e-10,1.7415293829997654e-08,425858516.5817757,9.721955330921942e-09,220676694.42468077,3.651513766187213e-09,7.792439076254938e-07
7,9.60374482296178e-12,2281.2201234085596,5.697479765362398e-07,59369.95579967319,24817.89409891165,50432.33001143108,2.189807864546476e-08,10197.525776781311,64310.420925948114,101581.49423474493,66778.5253612463,104803.8203990927,70416.81694731611,28545.932536196553,34991.93282630134,8.219858352745815e-12,89549.30209650673,458.33753367642447,7.031082565890938e-12,108117.21968738807,22.397651905351864,557091704.1803925,536238142.72288454,2.249150286615826e-10,7005.58124718535,399134890.1553107,216611202.44910645,2.4106921297472688e-06,0.00026846178898602474,988255054.916837,6.212289438587873e-05,1.8381951416431596e-05,1.1260648992860965e-10,1.9719267769443573e-08,425858806.1278801,9.64562738166298e-09,220676721.70126858,3.5211343904283358e-09,7.792783520845871e-07
8,2.8189057531668943e-11,16586.52318727875,1.1765336456600891e-07,77925.06367982473,2852.23055362435,54529.219967853416,5.550493287567172e-08,13331.783097083,58323.36122334641,84742.13798818877,52843.42806360083,105423.42240097592,56872.30960804062,10438.509296039363,57775.10099990152,8.198244373508285e-12,93291.7709463427,2434.2622176518753,7.0311427539536925e-12,107978.2990231741,22.397651905351864,557091704.0233077,536238142.72288454,2.2379031422440213e-10,7008.489458163247,399134890.1553107,216611202.44910645,1.755584345226411e-05,4.0972548354383887e-05,988255052.1641831,8.08316364072729e-06,1.7988040287500635e-05,1.1258522484208418e-10,8.156954946840299e-05,425858806.1278801,9.720769028184675e-09,220676721.70298025,3.519378992232905e-09,7.792440135501858e-07
9,2.943486425939801e-11,14379.593935918445,1.1723345982643543e-07,99776.60595817734,61163.672617752876,61462.286399585035,1.4236141484027427e-09,4781.736930725446,62587.876192135176,83512.65981912424,62182.82677158446,105912.30753623763,80033.7121312559,9780.156058168905,43267.150016648,8.198236764423414e-12,95370.90597636464,9949.504508018548,7.0311427539536925e-12,110362.65002454713,22.397651905351864,557091704.0233077,536238142.72288454,2.237902763876756e-10,7008.489458163247,399134890.1553107,216611202.44910645,1.7556050966863304e-05,4.0972548354383887e-05,988255052.1641831,8.08451741937869e-06,1.798825392704032e-05,1.1291743520804174e-10,8.156954946840299e-05,425858806.1278801,9.720769044446145e-09,220676721.70298025,3.5193788685787247e-09,7.79244013512875e-07
