,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,8.081692396707138e-12,1.226559098633901e-09,2399.193423453904,19223.74574528387,2.8715100260169807e-13,13068.706506993209,125613.29275939355,7.299213450100483e-11,4870.448827770719,3.0176829116789025e-13,5.575463463120222e-13,1.2948871090475263e-12,4791.700383056994,1.4508997613722221e-12,17081.501087492517,30693.228909427286,0.7850392834972428,43162.043081430005,91058.46744090244,109.54534448712991,1141.931013704327,0.0,566209978.6208813,48329042.54066661,58934565.343358904,5.546123325616066e-11,41179541.243684374,5.854768323156982e-12,1.74969570371711e-08,1.1044164669936307e-09,4.9934106222442555e-09,35979947.68613291,5.473186625107409e-09,6.594223958044501e-09,685333281.5909356,1.756876739440722e-08,1.2938560469574406e-08,4.272623684001021e-09,2.0834218781719302e-08
1,8.081692396707138e-12,1.419540117353293e-09,2401.2994080152725,26430.631620920012,2.8715100260169807e-13,13068.7068807933,119980.61240331481,7.299668476089606e-11,4869.45484717481,3.0176829116789025e-13,5.575463463120222e-13,1.2948871090475263e-12,4791.39880111612,1.4508997613722221e-12,17082.12898273781,30713.946055938643,0.7869821522163627,43162.043081430005,91057.95175109219,109.54151192592299,1141.9112061040196,0.0,566206241.7362113,48329042.54066661,58934565.34625668,5.546123325616066e-11,41179540.76692203,5.854768323156982e-12,1.74969570371711e-08,1.1044164669936307e-09,4.9934106222442555e-09,35982996.10730742,5.473186625107409e-09,6.594223958044501e-09,685333232.9836801,1.756876739440722e-08,1.2938560469574406e-08,4.272623684001021e-09,2.0834218781719302e-08
2,8.081692396707138e-12,1.419540117353293e-09,2401.2994080152725,26430.631620920012,2.8715100260169807e-13,13068.7068807933,119980.61240331481,7.299668476089606e-11,4869.819544043703,3.0176829116789025e-13,5.575463463120222e-13,1.2948871090475263e-12,4791.39880111612,1.4508997613722221e-12,17082.12898273781,30713.946055938643,0.7869821522163627,43162.043081430005,91057.95175109219,109.54151192592299,1141.9112061040196,0.0,566206241.7362113,48329042.54066661,58934565.34625668,5.546123325616066e-11,41179540.76692203,5.854768323156982e-12,1.74969570371711e-08,1.1044164669936307e-09,4.9934106222442555e-09,35982996.10730742,5.473186625107409e-09,6.594223958044501e-09,685333277.7914941,1.756876739440722e-08,1.2938560469574406e-08,4.272623684001021e-09,2.0834218781719302e-08
3,8.081692396707138e-12,1.4181461154634015e-09,2399.193423453904,19218.647603061076,2.8715100260169807e-13,13068.706506993209,125613.29275939355,7.299213450100483e-11,4880.9730855266525,3.0176829116789025e-13,5.575463463120222e-13,1.2948871090475263e-12,4791.700383056994,1.4508997613722221e-12,17081.502209413145,30693.656036890403,1.4798203600623117,43162.043081430005,91058.46744090244,109.5454300821358,1141.931013704327,0.0,566211371.9124302,48329042.54066661,58934566.041599914,5.546123325616066e-11,41179541.243684374,5.854768323156982e-12,1.74969570371711e-08,1.1044164669936307e-09,4.9934106222442555e-09,35979580.845225,5.473186625107409e-09,6.594223958044501e-09,685333282.2917161,1.756876739440722e-08,1.2938560469574406e-08,4.272623684001021e-09,2.0834218781719302e-08
4,8.081692396707138e-12,1.2240198924279662e-09,2365.988311797738,19074.63278129457,2.8715100260169807e-13,13742.841516798542,118795.90052437951,7.29933447168646e-11,4880.454256635919,3.0176829116789025e-13,5.575463463120222e-13,1.2948871090475263e-12,4790.912246836796,1.4508997613722221e-12,17081.501123947157,30713.91059257381,0.7522542527114138,43162.043081430005,91055.88421011396,81.11237908051969,1131.3870677110483,0.0,566206074.9412571,48329042.54066661,58934565.34951737,5.546123325616066e-11,41179540.76060421,5.854768323156982e-12,1.74969570371711e-08,1.1044164669936307e-09,4.9934106222442555e-09,35983803.898601376,5.473186625107409e-09,6.594223958044501e-09,685333187.3365067,1.756876739440722e-08,1.2938560469574406e-08,4.272623684001021e-09,2.0834218781719302e-08
5,8.081692396707138e-12,1.2240198924279662e-09,2365.988311797738,19074.63278129457,2.8715100260169807e-13,13755.985799632632,118795.90052437951,7.29933447168646e-11,4880.850457183658,3.0176829116789025e-13,5.575463463120222e-13,1.2948871090475263e-12,4866.568219280912,1.4508997613722221e-12,17081.501123947157,30713.91059257381,0.7522542527114138,43162.043081430005,91055.88421011396,109.54287395144044,1131.3870677110483,0.0,566206074.9412571,48329042.54066661,58934565.34951737,5.546123325616066e-11,41179540.76060421,5.854768323156982e-12,1.74969570371711e-08,1.1044164669936307e-09,4.9934106222442555e-09,35983803.898601376,5.473186625107409e-09,6.594223958044501e-09,685333187.3365067,1.756876739440722e-08,1.2938560469574406e-08,4.272623684001021e-09,2.0834218781719302e-08
6,8.081692396707138e-12,1.2240198924279662e-09,2368.5728761052474,19074.63278129457,2.8715100260169807e-13,13755.985799632632,118765.69535573889,7.29933447168646e-11,4880.850457183658,3.0176829116789025e-13,5.575463463120222e-13,1.2948871090475263e-12,4866.568219280912,1.4508997613722221e-12,17081.501123947157,30713.910571120876,0.7522607999656646,43162.043081430005,91055.9089601693,109.54287395144044,1131.3870677110483,0.0,566206074.9412571,48329042.54066661,58934565.34951737,5.546123325616066e-11,41179540.76072303,5.854768323156982e-12,1.74969570371711e-08,1.1044164669936307e-09,4.9934106222442555e-09,35983803.898601376,5.473186625107409e-09,6.594223958044501e-09,685333221.8036124,1.756876739440722e-08,1.2938560469574406e-08,4.272623684001021e-09,2.0834218781719302e-08
7,8.081692396707138e-12,1.419540117353293e-09,2401.2994080152725,26430.631620920012,2.8715100260169807e-13,13068.7068807933,120114.9358025327,7.299668476089606e-11,4870.056456211233,3.0176829116789025e-13,5.575463463120222e-13,1.2948871090475263e-12,4791.39880111612,1.4508997613722221e-12,17082.12898273781,30713.975841159132,0.7870346231863731,43162.043081430005,91057.95175109219,109.54151192592299,1141.9112061040196,0.0,566206073.4325036,48329042.54066661,58934565.34625668,5.546123325616066e-11,41179540.76692203,5.854768323156982e-12,1.74969570371711e-08,1.1044164669936307e-09,4.9934106222442555e-09,35983846.06785579,5.473186625107409e-09,6.594223958044501e-09,685333277.7914941,1.756876739440722e-08,1.2938560469574406e-08,4.272623684001021e-09,2.0834218781719302e-08
8,8.081692396707138e-12,1.2240198924279662e-09,2365.988311797738,19074.63278129457,2.8715100260169807e-13,13755.985799632632,118795.90052437951,7.29933447168646e-11,4880.90429395548,3.0176829116789025e-13,5.575463463120222e-13,1.2948871090475263e-12,4866.568219280912,1.4508997613722221e-12,17081.501123947157,30713.91066154594,0.752683651261071,43162.043081430005,91055.88421011396,109.54287395144044,1135.006135838283,0.0,566206074.9412571,48329042.54066661,58934565.34951737,5.546123325616066e-11,41179540.76060421,5.854768323156982e-12,1.74969570371711e-08,1.1044164669936307e-09,4.9934106222442555e-09,35983803.898601376,5.473186625107409e-09,6.594223958044501e-09,685333784.9117197,1.756876739440722e-08,1.2938560469574406e-08,4.272623684001021e-09,2.0834218781719302e-08
9,8.081692396707138e-12,1.4181461154634015e-09,2399.193423453904,19108.09393349597,2.8715100260169807e-13,13068.706506993209,119945.1385715448,7.299213450100483e-11,4870.448827770719,3.0176829116789025e-13,5.575463463120222e-13,1.2948871090475263e-12,4791.398763971277,1.4508997613722221e-12,17081.502209413145,30693.228909427286,1.4272873675168414,43162.043081430005,91058.46744090244,109.5454300821358,1141.931013704327,0.0,566211371.9124302,48329042.54066661,58934566.041599914,5.546123325616066e-11,41179541.22707977,5.854768323156982e-12,1.74969570371711e-08,1.1044164669936307e-09,4.9934106222442555e-09,35979947.68613291,5.473186625107409e-09,6.594223958044501e-09,685333194.0591768,1.756876739440722e-08,1.2938560469574406e-08,4.272623684001021e-09,2.0834218781719302e-08
