,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,3.202279792928067e-13,0.003276576246269919,67305.19460075103,2.0137123784846353e-07,132899.21144300335,55468.50563413389,4.473816251209538e-12,182651.96433860454,126495.80543876142,72866.35533726212,7.185808586019428e-12,36697.732396571395,3.4077042780113594e-13,44425.48453946635,57003.15543016267,56150.04597045154,31543.211210471236,4.803799720823002e-10,5257.356053833982,1.3885772664752908e-12,1424.444794835943,549714944.5165528,403061967.23522246,5.309136434667983e-08,620172554.9300169,423678596.20115185,2.5543666811565454e-08,11364324.909426864,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201950706.04029948,469553327.8574598,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
1,3.202376738979179e-13,0.00190373467643074,46163.01712017471,5.771629658885118e-08,127620.48931050317,53607.55102220155,4.473945848492803e-12,174317.41112352983,147662.25289731534,51226.671493250804,7.185837041513923e-12,16609.96103850608,3.408373267657013e-13,20847.693793693623,35407.656988645685,60287.52437346955,500.41621413820394,4.873930650995096e-11,4426.995371221006,1.3885778873426753e-12,118.98739761251295,541600490.9898705,403061967.14998865,5.309136434667983e-08,617584738.1166102,98098.90786010642,2.5543666811565454e-08,1793.9134595977348,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201940738.6144809,919200963.0197296,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
2,3.202376738979179e-13,0.00190373467643074,71223.83547827207,5.80132477003948e-08,132618.6745367067,53607.55102220155,4.473945848492803e-12,173275.46728766107,148010.4079219316,57891.28736877786,7.185837041513923e-12,35163.59027292847,3.408373267657013e-13,20847.693793693623,35407.656988645685,55371.18245896179,2929.8477146940168,6.357363713397476e-10,4529.662771345425,1.3885778873426753e-12,118.98739761251295,541600490.9898705,403061967.14998865,5.309136434667983e-08,617584738.1166102,161604.1271662577,2.5543666811565454e-08,1793.9134595977348,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201940738.6144809,915156714.9557568,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
3,1.6001587838364823e-13,0.00022462182694365845,18563.512504436978,6.116301363725993e-10,125164.98842228789,55113.18176493229,4.473989116082196e-12,159802.72601421853,85487.75485483819,42209.34306790763,5.024814408618813e-12,24401.236235465032,3.408015227893736e-13,1830.247076170263,46664.168674058004,60664.89770783632,16276.215252825816,6.188580809601259e-11,4423.955193416681,1.3573499782040884e-12,745.4131158307213,501249030.67327636,403061952.64563566,5.309136434667983e-08,617616834.2277963,271022763.1081039,2.5543666811565454e-08,10626.57216956139,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201940606.045486,684595287.8878846,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
4,1.4110325713303478e-13,2.719923369574424e-13,61759.46964870519,9.63328826425134e-10,117732.36643378926,52495.51885272733,4.473945848492803e-12,169455.3755904028,122838.15564212749,45598.3193644889,7.184001249601443e-12,13959.284516478903,3.4073806260461443e-13,10628.636455395474,21066.17684317499,61327.15673599291,2750.1050200990862,1.663915967051448e-10,1175.7882474298706,1.3884539593239206e-12,0.04645860270666269,472185412.4055113,392819134.6626276,5.309136434667983e-08,620172373.8936286,172779566.51993534,2.5543666811565454e-08,7783.817400940072,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201940464.52105787,819593142.8055006,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
5,1.6712302735098756e-13,0.005350921619867105,80131.08229748183,5.189987250719872e-08,119627.25905680237,53523.483170778,4.4740068774841894e-12,164427.85616289245,147898.44344883013,51324.253252952505,7.185806193947706e-12,24631.533370126934,3.408503810756352e-13,7201.321777492732,48070.45358850173,60666.40437331315,1.3632353017510939,3.2918173069438023e-10,4424.50107011952,1.370086966847918e-12,1420.7920041121445,500140389.23003036,403061967.23522246,5.309136434667983e-08,620172477.6775848,365502790.55116016,2.5543666811565454e-08,3127073.959293431,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201941604.30719852,585550122.3995533,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
6,1.6100131848234313e-13,0.0016211200591068873,61784.91972779385,2.9117899143893733e-08,116397.04863673946,53495.948639790884,4.473945848492803e-12,165994.41430514367,117315.70169016573,49645.554461940264,7.184716871557554e-12,31939.194857778588,3.408373267657013e-13,16921.387403568304,37483.91579581179,46956.285135791106,6937.796270783527,3.138004893541995e-10,3358.6449425337414,1.3883671242672838e-12,12.571691760912433,549686374.4634018,394167392.5289882,5.309136434667983e-08,620164874.8492973,17393529.011163145,2.5543666811565454e-08,11362608.155708835,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201941381.71910602,884781770.8687158,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
7,3.112371501306078e-13,0.0011736600188054411,64132.817848947365,7.109516954674266e-08,127441.29328088125,55116.261678653,4.473945848492803e-12,176935.5252125736,128667.53334136147,51831.17012799288,4.997679777130107e-12,23037.76970738338,3.408373267657013e-13,23829.32678326259,38315.12655140059,57843.707150871276,239.89166630035993,2.2820595027127968e-10,2525.7223900119866,1.3880947270562126e-12,108.30600396539842,542970884.096724,403029367.15899736,5.309136434667983e-08,617742725.2311208,316585.66758001747,2.5543666811565454e-08,1383017.963245374,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201941356.89831397,912114725.7337186,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
8,3.202279792928067e-13,0.019460562719385073,65903.16808726518,7.056372430956831e-08,136991.1759142205,53344.58294962118,4.473816251209538e-12,182355.70531647027,151412.15626826862,64179.31829388754,7.185808586019428e-12,47183.73455665354,3.4077042780113594e-13,44325.68830757666,53135.66824181122,60161.887051784055,34626.41084875394,4.936318432075091e-10,4441.152951787138,1.3885966975404326e-12,1424.444794835943,549714944.5165528,403061967.23522246,5.309136434667983e-08,620172554.9300169,423678596.20115185,2.5543666811565454e-08,11364324.909426864,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201950706.04029948,469553327.8574598,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
9,3.202279792928067e-13,0.0032762699622744477,66583.50665834725,2.0137123784846353e-07,132899.21144300335,53606.34745917109,4.473816251209538e-12,181786.88864560885,125295.57172420998,58240.76105700372,7.185808586019428e-12,36697.732396571395,3.4077042780113594e-13,44425.48453946635,57003.15543016267,55943.4107317532,31543.211210471236,2.0521169770741344e-10,5257.355975864722,1.3885772664752908e-12,1424.444794835943,549714944.5165528,403061967.23522246,5.309136434667983e-08,620172554.9300169,423678596.20115185,2.5543666811565454e-08,11364324.909426864,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201950706.04029948,469553327.8574598,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
10,3.202279792928067e-13,0.003268156086762397,66583.50665834725,2.0137123784846353e-07,132899.21144300335,55446.59534080861,4.473816251209538e-12,182651.96433860454,125295.57172420998,72866.35533726212,7.185808586019428e-12,36697.732396571395,3.4077042780113594e-13,44425.48453946635,57003.15543016267,55943.4107317532,31543.211210471236,4.783669405446275e-10,5257.356053833982,1.3885772664752908e-12,1424.444794835943,549714944.5165528,403061967.23522246,5.309136434667983e-08,620172554.9300169,423678596.20115185,2.5543666811565454e-08,11364324.909426864,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201950706.04029948,469553327.8574598,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
11,3.202279792928067e-13,0.01712341199205601,64147.78081835839,2.278517294836503e-07,137727.32695109028,55335.52558277562,4.473816251209538e-12,182542.98013350653,124772.08509824514,58465.63589927553,7.185808586019428e-12,36431.81552342312,3.4077042780113594e-13,20729.067888054124,52799.99481493635,64665.98457428815,43071.48760789051,1.6423678384338612e-10,4208.542336586382,1.3885966975404326e-12,1424.444794835943,549714944.5165528,403061967.23522246,5.309136434667983e-08,620172554.9300169,423678596.20115185,2.5543666811565454e-08,11364324.909426864,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201950706.04029948,469553327.8574598,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
12,3.202279792928067e-13,0.018273891158130984,70751.60776926957,3.678861907943502e-08,133138.3003464619,55354.87837788312,4.473816251209538e-12,182499.84486704197,173502.31020896707,69785.12169209006,7.185808586019428e-12,55837.17382620142,3.4077042780113594e-13,18724.882308335153,51002.239038383705,61199.78049782862,38704.88600128104,4.597028814599224e-10,4584.637718116112,1.3885966975404326e-12,1424.444794835943,549714944.5165528,403061967.23522246,5.309136434667983e-08,620172554.9300169,423678596.20115185,2.5543666811565454e-08,11364324.909426864,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201950706.04029948,469553327.8574598,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
13,3.202279792928067e-13,0.017637865412941767,64147.78081835839,1.9194292095850454e-07,137727.32695109028,55370.98848549692,4.473816251209538e-12,182689.85568824472,148861.6310046301,58613.123479384856,7.185808586019428e-12,44784.016902981915,3.4077042780113594e-13,20513.698193918466,52987.564955622474,64665.98457428815,43071.48760789051,4.679573736314119e-10,4208.542336586382,1.3885966975404326e-12,1424.444794835943,549714944.5165528,403061967.23522246,5.309136434667983e-08,620172554.9300169,423678596.20115185,2.5543666811565454e-08,11364324.909426864,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201950706.04029948,469553327.8574598,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
14,3.202279792928067e-13,0.014635554883172188,66579.5222989485,2.6662709901191866e-07,137058.40890548183,55338.43126960884,4.473816251209538e-12,182283.65187095426,126606.43101010419,58330.22396601685,7.185808586019428e-12,44931.56634748234,3.4077042780113594e-13,40802.59219962426,63829.46434962969,56989.41666768549,39902.562366866885,4.2180474382161895e-11,4457.817743436718,1.3885772664752908e-12,1424.444794835943,549714944.5165528,403061967.23522246,5.309136434667983e-08,620172554.9300169,423678596.20115185,2.5543666811565454e-08,11364324.909426864,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201950706.04029948,469553327.8574598,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
15,3.202279792928067e-13,0.0024983612122722633,64120.7709887137,6.832349257759523e-08,137858.59524631363,54326.70947130855,4.473816251209538e-12,176883.16786467368,165126.96978846478,56751.48797140335,7.185808586019428e-12,38801.26127558769,3.4077042780113594e-13,56651.635007736455,52975.590407719515,63089.671075552265,39471.89045425811,2.9341104830530317e-10,4448.111530199834,1.3885966975404326e-12,1424.444794835943,549714944.5165528,403061967.23522246,5.309136434667983e-08,620172554.9300169,423678596.20115185,2.5543666811565454e-08,11364324.909426864,8.697525230092504e-09,1.1588369689163393e-08,1.059834486252562e-08,1.0264251472604364e-09,3.379453696753914e-08,201950706.04029948,469553327.8574598,2.0415559927782344e-12,1.4040642662272583e-08,3.844134183087644e-09,5.1499815312613836e-08
