,0,1,2
0,691067386959.7284,210569743549.10107,5369051866685.316
1,685065879985.7308,226392874833.42627,5348737684551.033
2,715958388447.1465,143148229448.68848,5660753589063.209
3,715998015469.1385,151634907018.70117,5617690101754.283
4,715507628326.9231,151089619373.0288,5621657899610.395
5,712326827972.9248,158672186369.40576,5587896059797.753
6,701808365394.7605,179995243867.57568,5418773189315.694
7,687176813226.9667,230301866888.49902,5249618526369.613
8,715162906401.0413,154093529694.71777,5618129196665.221
9,684161514351.8184,230037102822.54443,5341103204300.33
10,716552998895.9902,147813924934.5703,5593457189988.509
11,696884014596.3604,202092247034.854,5482297126179.002
12,691286397464.2413,205156759304.84326,5373393217504.494
13,723753189661.8624,148557486882.3501,5508764077407.574
14,718442465150.2297,140896711493.5205,5611957010811.076
15,699865393599.0619,187092865703.9038,5400114292116.545
16,690644897776.583,207318543222.4873,5371938919019.177
17,688537188770.0999,225068138781.07617,5347683932179.221
18,692964541344.6643,202218209017.74902,5428342224378.817
19,721753750460.2069,154054388011.55908,5509013176193.009
20,690461327524.7551,212705447014.81885,5303206120137.449
21,681772512994.4004,221330927675.5039,5367033431657.18
22,699375565496.8685,223919850079.50977,5229457304294.629
23,703331188789.7441,187785202829.6958,5284183295504.287
24,709176231103.6936,170372413880.4878,5248979636002.881
25,703250636814.9113,173039976919.24658,5552969423166.0205
26,706072804789.4066,186480285989.5791,5338472365460.159
27,723874527326.1166,147049768865.1172,5529726125518.247
28,698387512081.6506,188774790825.68604,5408515034364.554
29,694702825870.3501,197120672547.12158,5494760346496.6875
30,706140769478.4967,178149401674.96436,5512470802188.897
31,701005356564.2286,179791404294.0962,5419534923166.201
32,698274191525.082,189745023509.6709,5408098160897.8
33,690484658183.5867,211194680069.39453,5362027689746.839
34,720310703559.3715,156350380697.10156,5482972038770.773
35,699386887424.8767,185203596305.75928,5415372554103.719
36,690448292242.9197,212117308187.9829,5365707319323.162
37,722841773103.8657,153085916662.86572,5515507943825.668
38,689120479473.2035,218506187521.58252,5344773190719.186
39,716111481639.9357,158883792445.30078,5501453566972.5625
40,681773030289.17,221328136450.8208,5367048872645.283
41,716641761992.1875,147249747223.02344,5596740036109.197
42,690396481358.7012,212768898468.40234,5306516433624.454
43,722853899644.459,155051184679.39795,5503481052263.458
44,713606831129.4768,155269147013.7046,5582846673762.418
45,701259304973.0275,189530455708.12842,5384065763020.378
46,710979799076.1866,169508734840.01123,5349493743281.295
47,690118270559.8357,212928641022.15234,5303062222788.855
48,688797476843.667,229745596751.2378,5312091821066.527
49,685724597961.561,225126897345.57178,5352846483063.525
50,706600116808.8525,160148187726.3462,5443907995561.377
51,689755093582.9926,213808641554.8164,5348722984911.761
52,707698114036.0332,182850257462.0044,5356725734744.012
53,717274636740.6436,138077135516.7544,5626545108636.873
54,706943796662.8539,158926039682.03467,5434331909273.969
55,703996051160.521,170459708780.34326,5558689374505.226
56,702243546485.1484,178265400954.0879,5515244568921.689
57,707578839682.9113,183072907190.29883,5364499908008.555
58,700430456696.3041,183996700721.5039,5415160167325.117
