,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,6381.425864584024,27473.639548265815,233740.0854950785,50438.78046005962,25710.505748479587,78941.65535977409,616.5394778248155,274355.1805822215,116178.60647448173,109770.66330378855,38387.13207048567,31366.412615096197,4142.866406409206,3546.8361915557557,4001.196043592302,79336.7636236658,18742.185935276004,3572.7509444942048,2918.7064226200405,129034.21662234819,380529.0151497641,3013.322105872951,964093.7567458946,2276.781587714524,139.6428249590963,4253.592375538563,465.7920906948246,19058.025439737103,6459.715307296369,975.8119358481528,179.95707640234286,4200.414177142782,2742.9629828095253,10791.186698321633,33323.95259467695,8233.490709988188,36788.53110523643,112596.53328836756,308386.4090828834,267405.6519727824,33784.474664005305,78487.08945858809,8978.794340185941,79260.69084514587,25820.154671610813,93809.93666353224,660.1251613455986,33307.72208464722,3447.860184572365,7855.940319758125,9228.979591403151,5366.998927424469,16335.197784007629,1405.1852342517532,2582.465481501644,4212.473746224816,22696.782109192987,992.2774768389878,700.8921760909107,71.88012926625456
1,5268.683122225014,27038.7916010316,305244.63738226204,46889.476813675305,25587.70464801049,23967.982788507208,55720.35229016925,141665.39791149047,115936.08108540624,109423.34081423984,38385.9541434234,31279.96906346833,4621.574875290694,3546.833423028678,3613.535566396531,16134.785734133982,17197.514312465584,3489.0730398789256,3201.9739843483044,13381.240230622658,381246.99487417587,1122.8838101512297,292507.0361512711,2268.5134286390307,192.98795190899065,3974.2320239842793,464.9460564743005,27677.44741397632,6459.713829336778,974.6768491073674,1042.9468828793724,5994.5706415273935,4317.1259363892905,10792.825075386152,38771.783626370154,10071.971770244656,37092.96003143569,112423.20102419917,15454.35946668846,802.8764707899536,34042.17055624893,78567.65677753919,9000.971580170863,70468.134548023,26679.577146406868,97709.12830017632,1128.7497642526869,31793.094119668556,5273.383208127727,16018.783640220468,33589.61687454612,5714.950491563384,7380.534557085582,9589.674839398382,9218.69860930518,5159.283426645861,42712.414250951755,9666.919083703675,6998.991045339348,71.88013310875249
2,290101.83208740375,27476.175935812433,174730.8625830681,47441.7227477615,7315.3536589276555,18261.554109257453,349.53625035165624,158128.39942952344,119347.26751383313,72086.70194140878,33966.00684241758,32521.65430103846,4142.980223569747,3546.833423028678,1197.7127300255274,15570.461488470552,14846.25782209239,3308.224822252149,3964.8596059705087,17029.45733773674,241461.9498516711,1122.627512673784,310254.7810891365,1378.8635935820284,7.942426537952144,4249.295674278371,465.24828585840874,26736.41012798071,6394.595069297315,974.6434750772677,1053.4329289342625,5995.886746941017,2626.8777905078687,10792.160692296862,39438.74866217537,9569.74389000244,36163.13853126889,63515.317472792165,1749.1382192736448,64129.94188509962,18188.832989382274,61229.74656394124,101248.53471165775,70301.79032539821,26296.26197414527,69029.96548186857,1114.046675187284,31522.89661566667,5273.383208127727,16018.820558172487,3918.133219552359,5339.277374580263,16068.325351185165,6577.015277663432,7401.468281384262,10079.320123370675,59151.75349123827,17490.72161690387,6998.927920880612,71.87688111786406
3,327042.2633830676,60773.526458541775,164388.97866227175,46866.47220284008,25964.874283995385,19737.243006172834,90182.6452683226,194300.4262399604,96078.58303965774,73851.30225574427,33711.12707593255,31053.127865006107,4618.732796045286,3546.833423028678,1063.307218914605,79283.29662336603,18742.84653812257,3446.0916940523803,3199.1790718719753,45940.70042536556,226289.3795643714,1124.550491871821,312753.3986168697,1747.6830763436556,180.51544535481912,4249.734497474908,465.24828585840874,26292.01331125846,6463.15400605657,974.5076747477733,1008.3227346245308,5995.848224002545,2625.1731532793738,10811.910090525409,39000.71749336534,9502.562304163259,36823.172383059624,63515.317472792165,2588.4430674988294,64129.94188509962,32966.16878846761,87759.95342328408,9311.392901248486,72409.8955249956,25951.315688734652,93692.21901524498,84712.42463700743,32215.159715076123,5273.060786111305,16016.160588591387,1871.0031151095532,5363.268296362048,16211.789143098233,6363.216190205088,7383.215481823038,5274.470744244718,58399.209590900566,10431.511241162938,7036.078748990986,71.49330051252119
4,102144.95818146731,27536.430767324673,175329.20202346568,46770.90136743759,14043.984126277848,154382.54547863302,10334.899902670426,273360.7222725124,71967.24980346167,107515.05170653066,48110.61891601155,31279.96906346833,4163.0634107165915,41.70186163726086,3638.3560327877194,77094.75419142973,18742.185935276004,3434.0853011562276,3202.0696553482285,133949.67054754513,381296.3982288758,3541.617725912032,739550.8607711766,2282.5120588812256,189.84822739252172,4249.667205726527,463.6518036239096,19708.885374709433,6459.715306879597,974.294701830281,1042.946363856398,5995.849805377911,2652.1494328484578,10791.47696939645,33648.55927109857,6315.143358088113,36386.925139713705,112682.29015638177,11984.41622324627,64129.626342837175,33076.39474828881,78622.39054950314,1110.2522915934214,173170.88429489394,26566.34496085887,93801.18971772576,1119.6997468784025,85341.47218526964,5273.383208127727,19401.724592958148,9213.228238913427,5726.865291157437,16440.5676697604,7393.026715161322,1324.101866422636,3340.6934093338627,41255.584949852855,791.1256747239067,7031.175569096711,71.88013310875249
5,41732.85411256927,27545.84752400974,235150.5051064973,90619.93342574744,25676.499939499143,18438.59628290457,617.0898817839345,281657.3863446312,119870.8654898156,111205.63887218131,68064.25717447701,31280.738994568364,4147.802484670352,3546.8977745927186,3986.8578995269786,15365.694820236426,18248.2797322376,1744.5044217808736,3199.1347338502874,134191.5300655208,388998.1193720993,3766.6317760246275,739625.7742355253,1509.450476123675,136.11049392115544,3854.279027542778,465.25488376733097,19748.84529781647,6459.715315277182,974.6569939878879,1069.0841536448422,5963.667610453059,2614.602691771016,10169.034778327092,33236.36668905665,9498.346254091977,36788.826343474204,112641.17608431591,29723.54879600658,267276.55095216,18132.329429103087,154961.7328524919,8976.537295088146,130571.98132841969,25766.057196715985,93809.89505606658,582.1717850721989,59924.664161020526,5273.383208127727,15386.2734640452,8528.002754987228,16575.637419033046,16322.484754324913,1406.6793779812324,2262.0885969341657,4228.5171349088005,24580.565555933772,1004.9017481814699,1362.4966281644336,71.87571736009538
6,41725.33202924997,29212.838695761595,174180.5190064669,46897.936795910115,25587.684254650158,23883.520256514465,6437.611327923734,274225.60940967896,55223.822036305435,109781.01906740357,38387.10984926791,43772.20294988814,4675.744199880826,3546.833423028678,3540.7974136956814,15766.096364495064,18742.185935276004,3489.416339063437,3202.0696553482285,134207.39963197563,318025.251512878,3365.8161934182717,739659.3025037263,2282.5367125411512,191.15957884011775,4242.691811164934,465.24828585840874,19784.301700777985,6459.715306879597,975.7505619628251,1544.395966450984,5963.550106588514,2581.455156521408,10797.09706732463,33243.87793697301,10096.48239535958,36788.57810132306,112690.31714404911,13629.815383335004,267433.2151310482,31829.40097358638,149956.14061144696,5850.854683565289,169765.12891878487,26453.11149166383,93801.39420563688,1119.6997468784025,31794.41931869776,2118.568890674305,19401.6698249845,8481.430220169705,5719.232110756427,16465.442658745967,9574.780277982733,3184.722641925497,5944.471278508596,25683.115008342775,10539.391403580672,7106.699961433211,71.87556551576664
7,5268.683122225014,27026.802606755024,301903.53350669856,46889.476813675305,25587.70464801049,23967.982788507208,55720.35229016925,141665.39791149047,121406.22452774477,109375.28256790772,38385.9541434234,31279.96906346833,4621.574875290694,3546.833423028678,1287.1739946983366,15435.247043364441,15068.202590929253,3491.6920252169443,3201.7918508038188,15903.016249937806,381246.99487417587,1122.8838101512297,292507.0361512711,2268.5134286390307,192.98795190899065,3974.2320239842793,464.9460564743005,27659.954180820565,6459.713829336778,974.6768491073674,1042.9468828793724,5994.49737928327,4317.1259363892905,10792.825075386152,38771.783626370154,10071.971770244656,37092.96003143569,112423.20102419917,15454.35946668846,802.8764707899536,34042.17055624893,78567.65677753919,9024.458028436584,70460.27375459047,26579.165263747363,97709.12830017632,657.1717017391459,31793.094119668556,5273.383208127727,16018.783640220468,33690.558252263974,5714.950491563384,7380.534557085582,9589.674839398382,9218.69860930518,5159.283426645861,41780.65546337099,9666.919083703675,6998.883104662568,71.88013310875249
8,12221.502947195891,27530.656314875032,233740.06592432628,45312.03353001018,25657.0267159366,18481.142818326593,647.0309003181153,277003.2022006293,116178.60647448173,110280.4491874527,64698.68604965235,31773.260120991636,4156.381777440737,3059.4390095143676,4001.196043592302,79336.7636236658,18742.185935276004,3572.7509444942048,3201.7188494375846,133962.09651669548,293368.39967376774,3768.103220659014,790749.8463758971,2282.937672922336,193.1182419874544,4253.226041382581,38.081735327256844,19719.85206910575,6459.71530445088,975.8115009063073,1653.1287931985325,5984.292073436155,4497.286299597721,10793.093298201502,33323.95259467695,10056.928130960805,36788.53110847735,116198.84442244712,169707.9225787337,267323.38418577384,20098.41535762606,81184.6458198058,8978.796784520071,124827.52070958118,25829.23074380383,93809.68057785096,1126.6403448905885,31842.15061260104,3559.822606316895,19533.009058316915,7884.935673726854,5388.379365120889,16319.382528425353,8576.106069632766,3064.538674707609,4250.896068388556,24570.915144121274,990.2039300396034,1347.921153641562,71.88013310875249
9,22726.703268896905,27642.367567909045,233740.0854950785,45358.158978961015,25722.730509313085,78941.65535977409,7250.976643545887,276881.7895269922,116178.60647448173,110280.75107970656,38387.13207048567,43425.83475241536,4142.866406409206,3546.415097808599,3541.5951678141964,79336.7636236658,24433.018447475177,3572.2759704313576,2923.700511849844,133962.09651669548,381207.9550122113,3767.0341850896393,740135.8638284483,2283.8919844210463,137.80055823776965,4243.615665188871,465.7920906948246,19697.741855539163,6459.715307296369,975.8114409093985,1436.43770647763,4111.952337049151,4479.090893346066,10796.02722704964,33244.907167261095,10056.928130960805,36788.53110523643,112596.53328836756,169707.9225787337,267405.6519727824,30341.208823435154,78487.45564953653,8978.794340185941,124557.03984346181,25806.626166036644,93809.84696940634,660.1251613455986,33192.77176074107,3506.0830800463737,19401.669894132934,9209.852071867836,5711.666930280741,16334.95137066029,1405.1928955652972,2563.398827935529,4166.275482030009,24712.514219937417,992.2774768389878,1358.961147323204,71.87566809228163
