,0,1
0,189014185255.47556,872597075.657119
1,189139380020.46124,854360686.6264505
2,189046202794.59537,868416803.8371387
3,189046667582.1522,863755677.086525
4,189051608913.69846,863182408.9424918
5,189072745538.79605,862359769.1328353
6,189081085611.24188,860046629.9319707
7,189035978417.46106,871668479.059563
8,189036093429.00433,868548349.3156924
9,189095328148.21323,859121618.7879548
10,189133732376.71393,854438795.7516342
11,189035149134.13654,871735116.5506989
12,189027957501.11142,871743977.1825848
13,189125912723.35556,856473593.6801631
14,189120444630.36142,856797740.6181871
15,189038728617.07812,868473718.912036
16,189077809903.2202,861412356.9198813
17,189131643536.6211,854756130.0906565
18,189079490469.66135,860685830.2726355
19,189045151932.6668,868422482.9086337
20,189102774085.37332,858739325.8790772
21,189138504730.70035,854438468.739322
22,189113753506.68948,858483603.3512291
23,189104748610.7077,858705030.8356497
24,189114710993.46185,857873875.0109398
25,189098845300.84875,858815101.7873719
26,189115772691.39807,857744171.0341195
27,189049797532.37042,863309704.9601078
28,189027387897.67224,871744072.4003251
29,189109602465.81238,858611807.2654366
30,189116517335.93164,857167812.0675515
31,189023240131.2513,871786847.3786368
32,189128833880.30508,855147133.8085537
33,189127322914.57285,855730694.8358705
34,189113709026.8115,858592021.9761271
35,189128530243.29465,855663837.4252605
36,189016754373.86523,872591767.8158811
37,189077030547.94092,861536895.5386798
38,189126155995.0055,856114202.3323913
39,189108237602.3289,858675132.8613243
40,189074284879.0003,861624100.87827
41,189073833937.62946,862045896.2009693
42,189047845668.40002,863372336.6798503
43,189074367255.3117,861591540.2758676
44,189130631524.05084,855013797.3111976
45,189020679809.05637,871963509.597872
46,189080724447.1533,860421586.7339138
47,189119510498.60596,856840172.6443193
48,189073557404.8733,862319526.0606112
49,189018256064.5237,872330858.2913113
50,189079790335.5068,860682867.0878049
51,189080592927.09308,860436593.8948445
52,189126023648.75708,856125599.390671
53,189014192320.81018,872597051.6214335
54,189096117639.37805,858966428.4641931
55,189046885435.01654,863673283.3604873
56,189125937654.9996,856465387.1585691
57,189021846518.78894,871842762.0703915
58,189119058150.93253,857038164.6346632
59,189098200232.74692,858912209.7139606
60,189018475290.1978,872122664.3256879
61,189038075969.25385,868519153.4699962
62,189036280249.71405,868544282.9559789
63,189073742143.6907,862049202.4702141
64,189016805573.9966,872381150.5340385
65,189019046276.54153,872122634.8147532
66,189047000829.25055,863431965.9292737
67,189095790978.82297,859092520.1822731
68,189017301579.44495,872362588.0992438
69,189109205603.69724,858637547.3596061
70,189077769553.79504,861498203.4653066
71,189022105945.52167,871832950.1114023
72,189097392589.2074,858950702.3459715
73,189129738681.77866,855089556.2508906
74,189020510533.63602,872122213.4643577
75,189117568648.08408,857161277.0691546
76,189023164827.9954,871808754.6256673
77,189115187879.27863,857838881.1228075
78,189130195695.07367,855024276.3076526
79,189129475659.50696,855140412.6391127
80,189035681854.13928,871692250.867221
81,189020511880.18878,872122211.3579917
82,189047086171.21497,863418654.8191545
83,189115559114.65784,857789614.4580235
84,189108247957.66486,858674966.4365954
85,189120444508.31033,856797774.1347816
86,189116518862.52185,857162213.354717
87,189045166523.32626,868422198.4161736
88,189072920366.59824,862345301.2334166
89,189097416677.64935,858930952.4147904
90,189118570129.80972,857108815.2980734
91,189118707563.47784,857050481.4510032
92,189038241627.05423,868509214.7377083
93,189118120936.31873,857112753.3565705
94,189117821245.2273,857139131.9522582
95,189128420337.7054,855688241.3592443
96,189128018561.7795,855714746.1629593
97,189127874674.07153,855726209.2327622
98,189113709148.81586,858591988.4463506
99,189038075969.25385,868519153.4699962
