,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,753023.859975223,655353.1300960773,1624115.736451968,395790.06113324605,32282.45521004649,1265407.395001881,56485.16794307422,378092.83422597183,736331.5806743879,40986.61465271615,710339.0960481588,552106.6469946167,1149.3090727480835,30306.30518441859,4707.62157361013,2055644.874990296,8419.328164042077,80682.93977302908,5169.033558688909,283668.7910325648,494461.8428021859,17230.721679968832,1974781.207656233,11398.803342887128,2866.277415515257,3399.885536872472,8178.95237726001,6320.037619660409,57667.50693450563,10484.549326211569,282.7263436801857,45642.44500087992,442035.3135929477,5323.05628372562,171440.85518128224,29305.40626697812,106794.32593212755,233091.2710629479,34269.535488247486,40292.53632219923,214760.57359377184,57367.53816280841,487911.4750215257,220639.3042873612,22331.42620500678,130169.28809832942,7357.889999322467,14186.010456951924,43278.36098255884,189688.58764672597,122570.96037560626,288024.27468383475,193107.8445062438,15802.91391712527,30364.860051414253,67488.24933759133,15450.7200285429,31026.48415374221,5776.550107873631,12204.090607711403
1,720704.7191775098,691042.9286887313,1603439.4385178108,379968.56136211246,33420.76347013777,1269240.7408160567,54181.04976737867,360790.99368483474,755859.0026930264,28562.569606141216,701878.3453455055,571146.5617982808,0.0,30631.70453449171,4898.275595916501,2000712.137246523,15118.00955195184,88230.80590043595,5892.227657713733,285029.45148922486,482484.08163569967,16484.417376202557,1964901.500808852,0.0,3071.0886953148624,3674.1219903982183,7066.842092693338,10274.097466688976,59678.184053702105,8799.536509038655,308.858394003458,46472.36437887151,447494.61218007206,5761.976543266227,167630.75546363436,28129.761442866733,97427.49843516224,171087.77209632265,13279.526967764024,44330.269872475365,212507.2244535034,54902.38421162016,467534.5503701733,112774.4240098,25662.85697884538,136903.54507253625,0.0,1995.8083671534923,37514.225727215984,186871.5515227252,123905.58601722076,299817.5793483343,200607.2703320559,16999.004739852786,32554.03862049022,72549.73348398907,13584.847229529352,28953.132839880334,6569.096488415237,11411.58966377572
2,709084.2261486388,670514.7909466514,1619763.2515234544,384502.2154233636,34538.99352163396,1262282.3385147634,54963.44103890513,362714.1260473027,739852.9008136512,36469.458972681525,705316.3176364905,558988.1106031445,267.6290184076145,31199.736758909046,4321.943377634231,2034375.835815349,16619.310050432785,84699.9580466533,6114.622521911127,293647.5320732845,484446.9604954339,20446.536453827688,1951037.6713067845,1889.6152332095653,3172.076961034169,3963.308175543209,8996.859591683115,9125.867173372068,59908.917304281145,9422.173500374867,321.17922233086244,45626.10183368095,437919.4766443156,5566.963549818672,173026.82922083783,28390.7138748428,98722.97312055732,196315.73778926412,18166.457467215216,37408.54015434785,219650.72960607396,55694.92731453945,469680.124403573,160918.63074205143,26051.76977503924,154330.73298477443,12997.07448531214,4036.024635643221,40395.91379933467,187081.71503570263,126050.31160270676,295254.7837410803,194070.83123088785,19004.78463502595,32308.887710571675,68828.66229063562,15351.695939473882,29172.974357156407,6708.826182691304,11176.47414409772
3,502584.68641373777,326261.9169231752,1919173.0277445696,547445.1860737059,59736.26888442899,1253764.104120046,27170.09126295928,498273.5728541007,639746.6067817485,81406.12666534816,678311.4243387957,400671.3464875044,5370.315823525396,32849.44360626905,1654.6892689902818,2412427.113155573,54871.80478946531,27544.772691962276,7761.899595585539,380469.6156249687,682607.6079862685,16420.21285263255,1970434.7922743356,25281.527072158417,5252.673396612205,5602.5972157418,21822.34866865086,7091.664736041566,38392.174724927645,9146.046033340084,465.9764886968129,65154.6530341167,338754.96721045434,3802.016508336516,230870.55595988632,40220.58963373272,114699.71461841758,589358.6824465772,45982.21528020391,53200.27162303544,214817.49281625205,17007.38114223171,451127.7967259936,973826.039222897,94155.72059663142,247474.1958642078,180888.83448334204,63069.05716133013,68188.49372779121,191853.240187044,125881.56066410895,241241.67367931837,117623.77686304438,25214.28333692172,38258.0157272366,22132.917614332757,13869.732896870795,25284.639024684027,14106.989353628183,5009.384442456911
4,663537.798144342,581208.7081496737,1713991.1069001886,443667.2657111898,39966.1299260234,1267311.2289314405,40866.62263803269,413478.3265999479,714527.5696466826,50773.158060842215,689807.9863882577,515546.0709616372,2296.314373361956,31876.941459661528,3330.75480514504,2116976.58075282,29748.093396293138,70546.61029761661,6560.863869170232,301927.19540696125,545405.6230618053,10221.872616729654,1983429.1843524575,15118.473940903254,3622.5107641847017,3947.1683740183057,12023.11173611679,7750.953073689772,52094.43574321036,10124.98643000539,371.8771071921059,51646.81488075196,414722.9884499742,5061.256589589479,185495.8119515292,32067.361834704243,103657.75825511514,303443.0050586018,31796.347319676024,46116.50325125119,215384.6174353896,45893.40290213104,467875.74671055074,391494.5721425115,43560.597886052,172870.61948368602,33846.5060298396,20118.28816258906,54250.23779261333,181988.9427174169,123026.89071187135,279665.97997195745,184575.5419680741,19445.765373267724,32389.127720676643,57002.57985569563,9696.383457125548,28539.81084118914,7852.05683851749,9741.86270729306
5,364637.39550260745,284854.80892022565,2007358.435784944,609428.2176829659,66244.84880742848,1234208.7339396533,11213.790410363868,513204.6240130068,630017.4762801217,97482.58978466228,663403.4027872756,367466.3784201991,10872.894152887837,33363.2455240602,407.8263877839571,2515085.800612172,61733.202516848825,24883.371667718908,11301.604736946218,425561.4116393815,733914.0822330896,22025.610869566885,1960955.672444936,30480.377019090003,5752.554106622204,7095.5459969118365,26126.483521229893,7530.034144424307,32991.83149175113,9593.192944056864,644.8107967011977,65989.8781228802,317801.5937150537,3667.6698680185086,241974.95051692563,43407.73468294197,114321.36806414928,643619.9979330455,30724.81803870131,52535.57588554691,222110.4494745507,9382.84685296394,428138.4871393336,1020847.1523198364,112077.85416154284,315404.7566019791,342255.3916682424,57874.74123262391,83251.89222116396,181389.0915798881,127626.01612080669,227226.2668962965,111464.24499470908,31604.15182191068,39505.85821109715,13134.988335636008,8914.341785747558,22602.24776892525,14460.55940025977,2570.203855092944
6,721672.0847410823,685868.498718803,1605624.9234902076,375926.1515278029,33507.031261895536,1261754.4759569268,56638.65682594563,355642.018107644,744177.0031431968,34179.40414111951,706480.6695144275,566290.7930508166,379.836808022014,31097.27537382371,4344.283645776705,2016714.431808394,14808.88141165613,87099.36672504315,5932.46275714344,287810.66816885595,474364.80232372135,21186.492643104644,1948742.7577280733,479.05085268488926,3085.494487897666,3854.034424898368,8280.116852079705,9226.89869450776,60927.72203542727,9355.898247665938,308.0508260515011,44819.47608333554,443043.8642211761,5649.751727974899,170217.2414637041,27827.632982236704,98292.55541614477,179067.21265826875,17403.81254229564,37067.32658901779,219635.95613215785,57476.39304072079,470757.9392955388,125134.10410534186,22623.01782069675,148099.75668825934,3232.1721364154705,1401.8140230665376,38550.817507462,187627.1946461611,126211.12210355274,297507.25622559554,198057.3620734217,18442.02952165973,32115.59551685142,70910.19687407624,14885.283754115278,29378.63251507768,6406.616417432879,11479.851560914602
7,767559.7647198748,670214.8535511579,1610586.04228074,386910.251881502,31287.952316928662,1268224.5490265165,57770.15443636725,372856.897580587,742418.3055741908,38884.32711336437,711724.823233345,558358.1815728376,813.5972828242657,30245.591259367724,4885.958524588618,2038277.8898153852,6466.04195635237,83633.01271250249,5037.268307293089,271411.33059216326,486948.0152699822,17516.986058545426,1971939.1774765733,9940.98341048511,2770.2502473222394,3264.039337524187,7637.805576767181,6421.375618260938,58633.8372190882,10433.977039392516,270.3297297935182,44922.28161036575,446875.7256139794,5418.100232623897,169391.7200332529,29024.42124639372,106450.52494567788,217031.00976391812,34109.04246942904,39858.93828505995,214300.94231246648,59002.808621972414,487636.00181223545,183970.85359217247,19275.40269607081,123724.4477534569,0.0,12944.582193702518,41394.71646955822,189715.1503050524,122867.86973406632,290039.2266564363,196549.92334899303,15376.641372681604,30137.948725733226,69519.663065271,14742.8622861559,31393.96740255793,5503.9086143641225,12454.643636979506
8,701059.2153597184,533293.3065164133,1756997.669139457,471582.6514178079,39776.67993170408,1266718.8303272207,51616.74915181886,421118.4732976971,700654.6772408633,59815.89525354167,708181.4249395437,484905.8909125648,5309.040592256009,32829.10327060044,3210.41308863532,2212995.489479943,28364.92377732082,62552.19018104076,5182.432920820823,359597.00183570315,577444.0785611328,21051.920957162343,1988770.1091581967,25192.16299002191,3492.242452039298,3447.435703236642,12550.112243793752,5626.133171633543,46686.692309276776,10385.080360105389,295.8609153157133,51863.42524030822,408379.1597895635,4503.306248124052,186373.48000041887,32285.75897199826,107855.26741517424,386640.4598954709,48012.76572801699,42783.86390234929,213834.38057043072,52801.67178382095,489005.9129122872,559692.7808403888,43616.252075550176,162772.44336320466,85068.35496586072,26257.565510881537,58611.67234262082,185190.05061162665,122255.2297248608,264703.1540041267,175874.61183174627,16490.741468008513,32305.51003690409,49143.76442394045,7053.231283958123,30205.65693177041,6485.734089294641,10679.43682608112
9,475579.2665046602,366494.4704352131,1872522.3771649413,535116.7364634895,53189.7503536884,1266124.044975727,26465.810520408348,491091.5814662137,642767.5232017261,86093.08886303063,688686.2539030346,416186.6106381627,6601.440533184335,33236.378862330304,4628.645889915514,2380211.0309938528,44214.70280714452,36325.84251642272,8002.78523718016,380838.2732765529,672172.5040901331,19685.462463170992,1983379.4992367304,18658.36219634137,4021.167371348089,6549.880237402068,20767.39505606549,4370.587040726433,31166.0543273238,10553.849230417349,497.3780394455882,61235.95403538679,345216.98589980585,4890.355002736243,218719.6944847893,41447.9947956566,111499.49607937915,564058.1867519171,35855.576295841514,43912.72289148518,233191.32767573805,24600.56021262057,466419.85454995226,881271.1133983142,82047.89364718442,261294.70246571652,224615.4133655553,54218.98542393906,73246.79841260766,197531.03336757267,128076.63465469952,244834.04204417436,116169.61620192902,25497.27139698584,35806.042842702205,25521.19499681016,20046.96853211733,27229.101788551998,11196.506934322646,5983.960556003586
