,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,2216543.2481900463,348135.0612914819,2329679.394422086,1480.604805477005,384196.9873020728,139766.30124112096,298716.7323276337,1217572.4764647011,843146.1625720918,509367.39522856585,1079725.89484829,424294.3118948403,25995.60965233339,17501.740057451574,3944.0625463794836,0.0,193890.59055198912,147861.28617949705,3843.714530915825,0.0,24856.941082698002,22405.723707029843,1544218.707909152,76099.63578098422,2188.8234781770043,1223.3971630635185,3256.5163402421726,11558.521259401929,8225.305698607954,0.0,3775.6184909462404,178964.56614089612,12031.277525111296,4370.301056854659,900.2429635054892,1497.944978271198,0.0,651427.7990263483,6198.2320989043765,153837.170952441,58723.35132795621,1452395.0507680418,467858.9484602066,45951.73297211359,1871.9986324074123,236259.05382458752,692.5399725620414,152538.41363780844,8296.386306173199,118747.08641854857,151781.83400011683,834061.6934198478,1922.5498837579667,0.0,2409.033021855298,47730.913389018046,80.62217249463296,2727.680736291654,68.44161843275477,3366.1530768758507
1,1937124.1901902347,362831.5670087629,2489143.087722659,43078.92913616615,192003.1604366049,67936.17258290727,364343.93041451176,1312632.3459007519,849967.6050075933,356247.0099154849,900204.636824231,345714.92241165985,33863.85695828474,34613.44205040632,59998.95775040872,3579509.3324795463,189930.29812338334,140669.81078754587,19770.66897571237,4145065.3492309568,2284676.5482100323,27704.904023699448,5330750.739301735,70327.54395041321,1363.1899716438975,2138.0321274332496,2605.0279614666824,19732.026312122227,7147.860903774353,1660.2123211498717,6242.125414561256,6969.870630077821,1001.8492452322972,0.0,7643.927271149609,4608.5478271845195,290433.879690103,761581.8726241924,7253.918590045972,469820.8286825087,247508.4550834256,1528782.6452431264,416611.5137099996,410406.796381563,132.08851495546068,389678.9361563315,185186.33193725432,233976.53332882322,3060.6652848999984,1326.2965240023577,688.6133281638533,534678.6494721698,530.3266549976612,157.94130665756919,301.5930994567541,4323.174833591435,91.7945102589801,9159.958657074383,1065.6246357512753,2276.7738065858007
2,1911173.668708121,360190.8071483801,2472128.8939901595,42715.08744444136,181388.33836066606,58403.83351491337,396181.6462752676,1334107.3964298265,847873.7738652991,345641.62346290046,879545.1363692711,336507.0679488224,31057.60919915975,33855.699739211355,74354.5737002398,3944752.8690614514,192372.91277961465,139163.1071955291,17690.38106945828,4488913.297859506,2340770.748513234,28239.145964834297,5356771.053991571,55790.36394573715,1791.660730907926,1821.420951773355,2657.171130911791,17995.160071216575,7125.365500768691,2050.91893637918,6709.939596816882,693.3524594894477,690.7001435527302,314.72026277613986,6299.122811786312,4986.1005097329635,320370.101599098,766342.81963818,10795.959873770342,485254.76836714847,253487.176079696,1535594.4676985673,384253.4277656334,391838.8684261367,92.34264894145127,402112.38500279945,211572.8709029396,238139.545773265,2601.2111032449734,0.0,82.27646210182112,505644.91350763635,444.9719332615171,265.134784509941,291.5138053951071,2732.626755050422,94.02606237355998,9226.211664006758,937.9543632047897,2156.2041420115
3,2028283.7501768225,384739.59245693166,2491512.3174138954,20015.964668066223,207793.76313443168,97051.3062837032,225188.94211239254,1305697.6586107297,834648.1748457998,396738.112231271,931399.1249568178,342920.14283037354,26059.98633274068,30092.274161866007,29799.28224035719,2639428.785405991,185088.47216910947,141149.45136835854,18055.674143388864,3221600.1813313514,2197946.8659864306,27936.65705468222,5341207.5198829565,69314.39762074368,2393.893515220867,3208.5327671675986,2685.438711898523,15556.508686176985,5340.924701449356,463.77232589841196,6111.064258392334,5777.678942421247,180.93180738126583,115.318933628533,10004.404869445889,1111.5714637664867,203129.90922818266,741302.4589597534,1591.5989375922384,379468.53559491754,236997.93757386977,1507542.1573024748,555088.6480168642,434174.36172714044,5522.1880908744715,354038.79622528,148562.27678612916,229114.63808508488,4471.341789675902,1649.78087645473,1018.2891492674873,648327.527807669,887.5764110602059,17.863846173263042,59.565730183613525,2303.0034907707454,22.589161036483816,7217.7557526157325,1176.511709389849,2014.2165907257274
4,1975062.7604015956,368498.6120804214,2496769.5796031835,32259.11170595574,193044.06038447598,86424.47893005394,308868.3308477574,1312691.7317568087,853728.8320738227,374303.0279887874,912750.5724926936,346859.62231667736,28718.630118004632,32792.350153868865,39921.818815603656,3269380.608114409,201617.7164189516,144644.01226113722,21677.75006910256,3813329.4033398903,2243883.3463390805,28312.621677717627,5306368.597616526,76976.11464814174,1644.8148816734658,2871.2485845587908,2917.518920605213,17857.477502049383,0.0,745.5705670694942,6383.716769394077,3008.4470501307037,1027.080491446945,25.945778573103066,9400.261322834926,2382.3449308329573,254720.50174890528,760254.3979443144,297.54079229313095,435136.38731508,242694.44772090917,1496379.935450954,482363.21011819656,424177.1467208692,77.34187971510359,373547.54508330463,173339.66521999595,231302.88690089,3159.351685962603,1387.4695966230086,352.7914165823664,581118.7801049149,2682.449951646495,3.4277375001438912,89.69270007281229,3116.343045674358,0.0,8824.966904385155,1248.36196074066,1666.50907947389
5,1919171.3595216111,362627.9051963696,2482511.57217078,44661.70671819956,186365.5345198464,65845.09176413265,380226.5201510567,1315949.6513475978,851511.7143170082,350926.78571166674,893017.3726599403,343481.1530943682,34720.05193731063,34670.843348092836,62322.70055553819,3766440.1307701957,189971.6557891931,139942.54038912652,13434.045340736147,4334849.014808511,2317327.571490378,27131.251153359517,5349219.762724986,70061.01195936376,1263.7727302302685,2337.450396743921,2703.3622643766635,19504.467436651357,4907.410369661904,1664.514227202911,6560.258184994696,1079.0238910618427,993.2069511112444,0.0,7416.574211919046,4685.3494152053245,303669.27197458746,766487.6917942754,14122.532363260401,480374.2873584416,254837.9595609026,1530151.556173996,407495.83297706256,408546.46527400124,0.0,395159.9320719733,190804.64378026754,236964.70618110005,3118.304898836926,0.0,0.0,520059.8201442448,598.4688824377375,160.27341526192495,284.25638996990193,4401.624119267338,128.40869107460136,9586.671542480459,1002.9764873742305,2371.479022993857
6,1917274.4106727876,360904.0303300761,2480725.783734722,40243.718922962624,184285.51423782125,59408.3417853112,392655.0480841705,1336006.2926757908,851718.8301882361,347936.86624419433,881242.616503703,337839.18381281826,31070.510171596194,33966.37671993973,74475.73804459574,3883627.870152255,192412.2797668133,138077.32495278685,18150.967249885045,4434508.652236633,2344808.6726311203,28530.58649599811,5352683.515458806,56540.00860438183,1913.9478207762077,1762.8433428167668,2610.180686625065,18282.854384297985,6557.756714925157,1971.0622773123052,6539.8871345363295,2078.633452052174,1103.4488498486419,461.65829684502717,6453.465534493645,4983.2474645856455,315080.78419711074,764762.3180078274,6682.9275474375445,484481.6628771659,249522.60014822814,1530036.551247956,391264.48148284794,396127.72127122356,448.05492269241336,400013.759203093,208091.20094302946,236421.672946985,2533.629018725991,2163.6024193356047,55.49900385080002,508554.91475913144,642.39030525788,261.52343445498076,225.68490336148696,2037.1422370620187,87.75770119455501,9102.238024979877,983.3955219435223,2086.6048918813613
7,1787096.1768640522,366629.6468369278,2165954.7973510325,69741.9009763962,179082.11209206804,4608.241583575809,544013.7661678599,1316700.8027181171,826444.2969069899,316682.2937421216,824853.2527716691,334904.80376518203,28747.950108943525,39106.322283800466,111673.89268617051,5282574.1918566795,200998.03085721552,143739.57720942484,24337.737901684704,5540218.299856836,2432541.031997442,23626.782545165883,5350586.745800377,59444.2140416705,625.4082041319427,1935.7378957863173,1396.6287664383,26294.70240883496,12063.231167445789,3104.701011857838,4545.734100242676,2520.5777294597574,2743.256963401547,513.1344459526192,352.87118630793105,8333.029083768104,435267.9202263891,754883.8606543315,293495.85354465124,604101.387239367,266606.34379241435,1589601.998374044,259114.59375403816,403350.87028391304,72.89200297261715,431760.1692625216,256422.75397846318,247179.80954609133,487.6802872024527,1464.9753750694124,164.6287907311573,347419.8582991608,950.736338389192,408.49838841561063,2251.1180948956408,7255.162127735832,833.2438612709888,7819.324143121909,618.7430356070519,1826.141882094924
8,2201522.3099387423,362236.822179877,2363678.8136616442,6931.3705928896225,375283.81788221706,153460.13470520225,249311.2782263271,1216771.4404962412,853804.0118963675,504940.7982387673,1085821.0065836727,420302.79082958907,34648.20729971665,12368.330562732137,10178.68483449766,12743.651994954707,202858.7122415085,145893.52675825002,10028.61400795698,5414.95670822303,106279.76340459999,22047.376023353245,1728210.1324436541,83064.44041681441,1680.4767143371025,1091.3582248189302,3421.764076775402,12085.671482627946,1671.4581332387918,197.07293772378813,6537.247169095613,156512.84151620406,10115.966964465315,4556.453475779639,1468.7843866984301,1390.2266902311883,4554.378264465045,641878.9768418772,0.0,133230.45785512752,75750.29523748592,1446587.0118605786,499904.675915817,73833.60121518096,0.0,240958.31000010675,0.0,157732.0441756038,7281.361302789769,105761.41383786,132383.49914471502,869434.0543034639,772.2045328941566,9.850223465783051,2090.7172129359624,45939.221368322855,50.328449666308,3835.3114513519777,246.32309753645995,2342.6670712613623
9,1785686.006308084,375998.28622652555,2171726.1712544835,67340.17308512196,182506.37059240378,10885.306563720098,527966.9211813288,1319665.3964285604,828488.4107048654,325214.94985214534,823975.4207866574,326593.47578461614,36489.74959643711,37102.12006867923,108312.27020927281,5282369.722760137,199305.0088263825,143015.42254968846,25944.622014611676,5542980.94863973,2443839.838953339,23865.88457213765,5348725.851043314,64605.288648571106,1246.7183807436822,1232.4824242010875,1236.5932047558013,23505.63575881486,11246.46573715196,3104.702566458858,5143.980398979674,789.6584781207638,2859.7565013862477,337.10231845455155,227.32509115169034,7272.6453244732475,433246.1618375404,737009.3915597573,311793.89998129214,596737.0494184134,261178.06547268553,1593630.8162347309,269942.195042599,419120.3008939504,851.5859458950811,419138.61575213645,258979.34143414334,244619.05469433806,316.05857210245097,463.3102861345266,141.04798043954636,314264.9172287887,546.7331036808953,394.1036680305718,1715.2681042773556,2543.696826224937,655.58837438034,7071.036871775873,672.9068050637981,1369.1623448879448
