,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,178101.19694127282,53304.44174548918,14719.644272926664,103613.0574453798,25505.34068450149,3938.7950611762967,156917.83735792403,224511.82119692367,32870.56178621796,104565.89811991295,223947.78123462124,87221.33485135845,95706.89103376603,76051.08485150377,59523.94146365597,75062.39130593349,111598.36083086852,178385.28120955906,7565.5319474731305,28957.94249260903,91594.75160338449,77204526.46321622,48607535.62843409,53447029.66920646,52947172.66151053,15315857.948558971,24492944.15264228,59418818.37017356,400638090.0897591,222488078.3019662,17045567.582071822,45490629.44253133,45920545.74994267,75373144.22657293,171157925.73186553,113526499.60043809,112994483.7728169,147652976.0107001,58471576.52293256
1,39767.60806416896,44211.563516010094,21348.667980921895,37541.98266704035,14433.231695754002,95766.7146776521,78767.67807285722,14738.39569138769,86829.78327280021,99153.16881764247,213744.0109737369,85446.53288826096,20818.132975971115,94895.35025370523,57851.01894775313,57945.36914280933,51216.401477268424,223609.52079559193,173987.4477364256,144495.29089307404,143495.32377175722,79875389.59496802,2953375.083828658,52709252.16968901,71577455.54724847,6803032.862837229,17954881.916056763,18198957.651115954,242419327.88033965,50725640.92875388,16799819.509891286,99192649.26216958,747137.0948394537,164942453.4410117,207100526.42086527,140342217.67543146,51667141.566040814,101673826.94415496,57694663.6238634
2,40348.64867483291,45254.16786670547,17547.941559539355,194687.59025615276,28036.1411360168,85942.11679960351,78329.09424741697,33446.88590211423,95518.39493359315,100080.67702847991,11969.800480587626,95571.37322252721,22194.588159768733,247097.1004255873,50719.564199196575,111988.59286198768,80032.75104102166,103720.96606093764,195963.10125855118,144347.33281600152,206307.86515215956,78066272.61579853,48042110.70807792,174185013.60934442,19291896.283689916,19190374.69274299,2611721.416579282,63931802.06395509,245377624.04228774,62499971.50585192,2045689.6707170745,35459021.67883344,103232021.64252523,164586264.79304412,171374976.54654193,98201047.73550376,89842907.36259258,50347667.38391931,44726803.39144081
3,40348.64867483291,44149.49123151567,17547.941559539355,197580.57409171487,236033.91071896668,85904.54515588962,78329.09424741697,20176.091539060857,62293.16538523879,100080.67702847991,4719.146378225636,95571.37322252721,22244.00684925149,247097.1004255873,56569.531754679105,111654.57407246031,80438.99067893729,103720.96606093764,195963.10125855118,144224.7523231064,144608.86605846428,80591455.66817455,50285806.28344406,174225836.50406352,70490875.42953631,132330613.34187478,16101215.568479968,59085210.68635003,241859128.79788947,62499971.50585192,2045689.6707170745,35459021.67883344,102772992.59598766,59692461.2767111,125314475.82347229,98390279.36864199,89842907.36259258,102265114.64745325,44726803.39144081
4,40597.62526151427,5163.596211292674,51499.435174020415,111693.17444800543,9577.393229851998,70881.12432922382,54178.336743359716,11880.490126196848,42527.882517251404,242343.14330097937,84459.18212970189,85498.10812387016,17632.779492699716,76890.73033867679,99056.9985139453,59221.573342115495,152223.4160816438,187354.1508509743,46951.28557943663,8362.716744920152,19884.997327388824,71359163.62232709,6205548.536904298,85274626.82518129,61051014.673271775,47658703.70351452,18011872.32967362,16047184.70496485,41254458.675525166,252421364.2635461,26725420.810792282,151656499.4901681,39468395.92209527,74630719.20503168,332186168.4237931,78537213.33007374,105995174.34945358,62224930.70786756,11318622.933463454
5,46218.25417256968,44211.563516010094,155718.88813204083,124315.07306272975,166835.21970333948,101660.80538381977,78767.67807285722,186659.57201836663,63691.045712974876,166567.297383297,94288.48621431933,98446.3316138339,20818.132975971115,144628.58746793898,57851.01894775313,199472.88367633897,51216.401477268424,109531.96799285049,15430.819553384164,144495.29089307404,142113.09828415554,78004932.79831395,12295483.605505973,173878832.4048191,54986824.833989725,14491457.965052601,1618620.8340379596,67321631.03436548,207257502.3237556,190852361.07312644,19982625.240109503,57963942.82659871,91106839.42855716,164765319.3074774,259475171.7954456,412592944.08218634,51667141.566040814,101673826.94415496,116015329.36219561
6,178101.19694127282,50842.29977095021,14719.644272926664,103613.0574453798,25505.34068450149,3938.7950611762967,155574.94525932253,224511.82119692367,9357.697867489811,104565.89811991295,223947.78123462124,115731.05635995272,95706.89103376603,76051.08485150377,97513.67561116032,60274.27697557738,111828.90884324083,106489.52426258958,7565.5319474731305,28957.94249260903,90928.74521554608,77204526.46321622,71303641.04158191,78564028.42160231,52947172.66151053,15315857.948558971,585010.9994695783,59418818.37017356,205678908.58172905,225871476.37056035,17045567.582071822,212749226.0212439,42503853.73884272,75373144.22657293,171157925.73186553,70989308.88235067,112994483.7728169,98137039.14285614,58471576.52293256
7,40348.64867483291,5846.925059965171,17547.941559539355,108488.62191373721,236033.91071896668,85858.90267535948,78329.09424741697,33446.88590211423,95518.39493359315,100080.67702847991,11969.800480587626,95571.37322252721,22194.588159768733,247097.1004255873,56454.023283404444,110304.73672846229,79980.01297450869,103720.96606093764,199293.47270766977,178919.27959804842,206307.86515215956,80591455.66817455,22376727.480870105,174233565.067711,115120307.51185146,50786171.253437944,15717833.707667332,63651187.860735685,241859128.79788947,62499971.50585192,2045689.6707170745,35459021.67883344,102772992.59598766,72887838.18509382,171374976.54654193,98201047.73550376,89842907.36259258,148033304.49116606,44726803.39144081
8,46218.25417256968,44211.563516010094,155718.88813204083,124315.07306272975,166835.21970333948,101660.80538381977,78767.67807285722,186659.57201836663,63691.045712974876,166567.297383297,94288.48621431933,98446.3316138339,20818.132975971115,144628.58746793898,45388.05988463288,199472.88367633897,51406.248093010094,103975.72525019236,15430.819553384164,144495.29089307404,142113.09828415554,78004932.79831395,12295483.605505973,173878832.4048191,54986824.833989725,56134701.04962574,1618620.8340379596,67321631.03436548,207257502.3237556,190852361.07312644,19982625.240109503,57963942.82659871,91106839.42855716,164765319.3074774,259475171.7954456,412592944.08218634,51667141.566040814,101673826.94415496,116015329.36219561
9,46145.09557208509,44211.563516010094,155718.88813204083,124315.07306272975,179341.2919443546,101918.55856477056,78767.67807285722,190173.90535083867,63691.045712974876,166567.297383297,94701.29016265171,60856.1650644043,20818.132975971115,144628.58746793898,47494.91082600363,199472.88367633897,51216.401477268424,109531.96799285049,15430.819553384164,144495.29089307404,142113.09828415554,78004932.79831395,12077755.310172997,173878832.4048191,54986824.833989725,14491457.965052601,1618620.8340379596,67321631.03436548,207257502.3237556,190852361.07312644,19982625.240109503,57963942.82659871,87359793.63345806,164765319.3074774,257863696.37686393,412592944.08218634,51667141.566040814,101673826.94415496,116015329.36219561
